request;permission;role
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE
I need to read entities and permissions of SharePoint Embedded containers.;NONE;NONE
I need to read entities and permissions of SharePoint Embedded containers.;NONE;NONE
I need to read entities and permissions of SharePoint Embedded containers.;NONE;NONE
I need to read entities and permissions of SharePoint Embedded containers.;NONE;NONE
I need to read entities and permissions of SharePoint Embedded containers.;NONE;NONE
I need to read and configure Azure DevOps.;NONE;NONE
I need to read and configure Azure DevOps.;NONE;NONE
I need to read and configure Azure DevOps.;NONE;NONE
I need to read and configure Azure DevOps.;NONE;NONE
I need to read and configure Azure DevOps.;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE
I need to update basic properties of custom rules that define network locations.;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE
I need to delete custom rules that define network locations.;NONE;NONE
