request;permission;role
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.devices/iotHubs/devices/write;IoT Hub Contributor
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.devices/iotHubs/devices/write;IoT Hub Contributor
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.devices/iotHubs/devices/write;IoT Hub Contributor
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.devices/iotHubs/devices/write;IoT Hub Contributor
I need to update basic policies for users.;microsoft.directory/policies/basic/update;Policy Admin
I need to update basic policies for users.;microsoft.directory/policies/basic/update;Policy Admin
I need to update basic policies for users.;microsoft.directory/policies/basic/update;Policy Admin
I need to update basic policies for users.;microsoft.directory/policies/basic/update;Policy Admin
I need to update basic policies for users.;microsoft.directory/policies/basic/update;Policy Admin
I need to manage all aspects of Desktop Analytics.;microsoft.desktopanalytics/allEntities/allTasks;Desktop Analytics Administrator
I need to manage all aspects of Desktop Analytics.;microsoft.desktopanalytics/allEntities/allTasks;Desktop Analytics Administrator
I need to manage all aspects of Desktop Analytics.;microsoft.desktopanalytics/allEntities/allTasks;Desktop Analytics Administrator
I need to manage all aspects of Desktop Analytics.;microsoft.desktopanalytics/allEntities/allTasks;Desktop Analytics Administrator
I need to manage all aspects of Desktop Analytics.;microsoft.desktopanalytics/allEntities/allTasks;Desktop Analytics Administrator
I need to read all data in the Call Quality Dashboard (CQD).;microsoft.graph.reportRoot/callRecords/read;Reports Reader
I need to read all data in the Call Quality Dashboard (CQD).;microsoft.graph.reportRoot/callRecords/read;Reports Reader
I need to read all data in the Call Quality Dashboard (CQD).;microsoft.graph.reportRoot/callRecords/read;Reports Reader
I need to read all data in the Call Quality Dashboard (CQD).;microsoft.graph.reportRoot/callRecords/read;Reports Reader
I need to read all data in the Call Quality Dashboard (CQD).;microsoft.graph.reportRoot/callRecords/read;Reports Reader
I need to read reports of attack simulation, responses, and associated training.;microsoft.office365.security/reports/read;Security Reader
I need to read reports of attack simulation, responses, and associated training.;microsoft.office365.security/reports/read;Security Reader
I need to read reports of attack simulation, responses, and associated training.;microsoft.office365.security/reports/read;Security Reader
I need to read reports of attack simulation, responses, and associated training.;microsoft.office365.security/reports/read;Security Reader
I need to read reports of attack simulation, responses, and associated training.;microsoft.office365.security/reports/read;Security Reader
I need to read and update all properties for an organization.;microsoft.directory/organization/basic/update;Directory Reader
I need to read and update all properties for an organization.;microsoft.directory/organization/basic/update;Directory Reader
I need to read and update all properties for an organization.;microsoft.directory/organization/basic/update;Directory Reader
I need to read and update all properties for an organization.;microsoft.directory/organization/basic/update;Directory Reader
I need to read and update all properties for an organization.;microsoft.directory/organization/basic/update;Directory Reader
I need to manage all aspects of Office 365 billing.;microsoft.commerce/billingAccounts/allProperties/allTasks;Billing Administrator
I need to manage all aspects of Office 365 billing.;microsoft.commerce/billingAccounts/allProperties/allTasks;Billing Administrator
I need to manage all aspects of Office 365 billing.;microsoft.commerce/billingAccounts/allProperties/allTasks;Billing Administrator
I need to manage all aspects of Office 365 billing.;microsoft.commerce/billingAccounts/allProperties/allTasks;Billing Administrator
I need to manage all aspects of Office 365 billing.;microsoft.commerce/billingAccounts/allProperties/allTasks;Billing Administrator
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/permissionGrants/basic/read;Directory Reader
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/permissionGrants/basic/read;Directory Reader
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/permissionGrants/basic/read;Directory Reader
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/permissionGrants/basic/read;Directory Reader
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/permissionGrants/basic/read;Directory Reader
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/groups/delete;Groups Administrator
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/groups/delete;Groups Administrator
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/groups/delete;Groups Administrator
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/groups/delete;Groups Administrator
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/groups/delete;Groups Administrator
I need to delete a tenant participating in a multi-tenant organization.;microsoft.directory/tenants/delete;Global Administrator
I need to delete a tenant participating in a multi-tenant organization.;microsoft.directory/tenants/delete;Global Administrator
I need to delete a tenant participating in a multi-tenant organization.;microsoft.directory/tenants/delete;Global Administrator
I need to delete a tenant participating in a multi-tenant organization.;microsoft.directory/tenants/delete;Global Administrator
I need to delete a tenant participating in a multi-tenant organization.;microsoft.directory/tenants/delete;Global Administrator
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Application Administrator
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Application Administrator
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Application Administrator
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Application Administrator
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Application Administrator
I need to create and delete all resources, and read and update standard properties in SharePoint.;microsoft.sharepoint/allEntities/allTasks;SharePoint Administrator
I need to create and delete all resources, and read and update standard properties in SharePoint.;microsoft.sharepoint/allEntities/allTasks;SharePoint Administrator
I need to create and delete all resources, and read and update standard properties in SharePoint.;microsoft.sharepoint/allEntities/allTasks;SharePoint Administrator
I need to create and delete all resources, and read and update standard properties in SharePoint.;microsoft.sharepoint/allEntities/allTasks;SharePoint Administrator
I need to create and delete all resources, and read and update standard properties in SharePoint.;microsoft.sharepoint/allEntities/allTasks;SharePoint Administrator
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/permissions/allProperties/allTasks;Global Administrator
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/permissions/allProperties/allTasks;Global Administrator
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/permissions/allProperties/allTasks;Global Administrator
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/permissions/allProperties/allTasks;Global Administrator
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/permissions/allProperties/allTasks;Global Administrator
I need to create and delete Microsoft Entra role templates, and read and update all properties.;microsoft.directory/roleTemplates/allProperties/allTasks;Privileged Role Administrator
I need to create and delete Microsoft Entra role templates, and read and update all properties.;microsoft.directory/roleTemplates/allProperties/allTasks;Privileged Role Administrator
I need to create and delete Microsoft Entra role templates, and read and update all properties.;microsoft.directory/roleTemplates/allProperties/allTasks;Privileged Role Administrator
I need to create and delete Microsoft Entra role templates, and read and update all properties.;microsoft.directory/roleTemplates/allProperties/allTasks;Privileged Role Administrator
I need to create and delete Microsoft Entra role templates, and read and update all properties.;microsoft.directory/roleTemplates/allProperties/allTasks;Privileged Role Administrator
I need to update basic settings of cross-tenant access policy.;microsoft.directory/policies/basic/update;Global Administrator
I need to update basic settings of cross-tenant access policy.;microsoft.directory/policies/basic/update;Global Administrator
I need to update basic settings of cross-tenant access policy.;microsoft.directory/policies/basic/update;Global Administrator
I need to update basic settings of cross-tenant access policy.;microsoft.directory/policies/basic/update;Global Administrator
I need to update basic settings of cross-tenant access policy.;microsoft.directory/policies/basic/update;Global Administrator
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.iotcentral/iotApps/certificates/write;IoT Hub Data Contributor
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.iotcentral/iotApps/certificates/write;IoT Hub Data Contributor
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.iotcentral/iotApps/certificates/write;IoT Hub Data Contributor
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.iotcentral/iotApps/certificates/write;IoT Hub Data Contributor
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.iotcentral/iotApps/certificates/write;IoT Hub Data Contributor
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;microsoft.network/networkWatchers/flowLogs/read;Network Contributor
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;microsoft.network/networkWatchers/flowLogs/read;Network Contributor
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;microsoft.network/networkWatchers/flowLogs/read;Network Contributor
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;microsoft.network/networkWatchers/flowLogs/read;Network Contributor
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;microsoft.network/networkWatchers/flowLogs/read;Network Contributor
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Privileged Role Administrator
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Privileged Role Administrator
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Privileged Role Administrator
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Privileged Role Administrator
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Privileged Role Administrator
I need to perform the ``activate service`` action for a service.;microsoft.directory/servicePrincipals/activate;Cloud Application Administrator
I need to perform the ``activate service`` action for a service.;microsoft.directory/servicePrincipals/activate;Cloud Application Administrator
I need to perform the ``activate service`` action for a service.;microsoft.directory/servicePrincipals/activate;Cloud Application Administrator
I need to perform the ``activate service`` action for a service.;microsoft.directory/servicePrincipals/activate;Cloud Application Administrator
I need to perform the ``activate service`` action for a service.;microsoft.directory/servicePrincipals/activate;Cloud Application Administrator
I need to create policies in Microsoft Entra ID.;microsoft.directory/policies/create;Policy Admin
I need to create policies in Microsoft Entra ID.;microsoft.directory/policies/create;Policy Admin
I need to create policies in Microsoft Entra ID.;microsoft.directory/policies/create;Policy Admin
I need to create policies in Microsoft Entra ID.;microsoft.directory/policies/create;Policy Admin
I need to create policies in Microsoft Entra ID.;microsoft.directory/policies/create;Policy Admin
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/policies/authenticationContextClassReferences/update;Conditional Access Administrator
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/policies/authenticationContextClassReferences/update;Conditional Access Administrator
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/policies/authenticationContextClassReferences/update;Conditional Access Administrator
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/policies/authenticationContextClassReferences/update;Conditional Access Administrator
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/policies/authenticationContextClassReferences/update;Conditional Access Administrator
I need to permanently delete groups, which can no longer be restored.;Directory.AccessAsUser.All;Global Administrator
I need to permanently delete groups, which can no longer be restored.;Directory.AccessAsUser.All;Global Administrator
I need to permanently delete groups, which can no longer be restored.;Directory.AccessAsUser.All;Global Administrator
I need to permanently delete groups, which can no longer be restored.;Directory.AccessAsUser.All;Global Administrator
I need to permanently delete groups, which can no longer be restored.;Directory.AccessAsUser.All;Global Administrator
I need to delete Conditional Access policies.;microsoft.directory/policies/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete Conditional Access policies.;microsoft.directory/policies/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete Conditional Access policies.;microsoft.directory/policies/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete Conditional Access policies.;microsoft.directory/policies/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete Conditional Access policies.;microsoft.directory/policies/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/policies/adminConsentRequestPolicy/basic/read;Policy Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/policies/adminConsentRequestPolicy/basic/read;Policy Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/policies/adminConsentRequestPolicy/basic/read;Policy Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/policies/adminConsentRequestPolicy/basic/read;Policy Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/policies/adminConsentRequestPolicy/basic/read;Policy Reader
I need to read basic properties on subscriptions.;Microsoft.Authorization/read;Reader
I need to read basic properties on subscriptions.;Microsoft.Authorization/read;Reader
I need to read basic properties on subscriptions.;Microsoft.Authorization/read;Reader
I need to read basic properties on subscriptions.;Microsoft.Authorization/read;Reader
I need to read basic properties on subscriptions.;Microsoft.Authorization/read;Reader
I need to manage learning sources and all their properties in Learning App.;microsoft.graph.learningProvider/allProperties/allTasks;Learning Admin
I need to manage learning sources and all their properties in Learning App.;microsoft.graph.learningProvider/allProperties/allTasks;Learning Admin
I need to manage learning sources and all their properties in Learning App.;microsoft.graph.learningProvider/allProperties/allTasks;Learning Admin
I need to manage learning sources and all their properties in Learning App.;microsoft.graph.learningProvider/allProperties/allTasks;Learning Admin
I need to manage learning sources and all their properties in Learning App.;microsoft.graph.learningProvider/allProperties/allTasks;Learning Admin
I need to create cross-tenant sync policy for partners.;microsoft.directory/policies/create;Global Administrator
I need to create cross-tenant sync policy for partners.;microsoft.directory/policies/create;Global Administrator
I need to create cross-tenant sync policy for partners.;microsoft.directory/policies/create;Global Administrator
I need to create cross-tenant sync policy for partners.;microsoft.directory/policies/create;Global Administrator
I need to create cross-tenant sync policy for partners.;microsoft.directory/policies/create;Global Administrator
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/privilegedIdentityManagement/allProperties/allTasks;Privileged Role Administrator
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/privilegedIdentityManagement/allProperties/allTasks;Privileged Role Administrator
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/privilegedIdentityManagement/allProperties/allTasks;Privileged Role Administrator
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/privilegedIdentityManagement/allProperties/allTasks;Privileged Role Administrator
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/privilegedIdentityManagement/allProperties/allTasks;Privileged Role Administrator
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.messages/approve;Message Center Reader
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.messages/approve;Message Center Reader
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.messages/approve;Message Center Reader
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.messages/approve;Message Center Reader
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.messages/approve;Message Center Reader
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;microsoft.graph/accessReviews/allProperties/read;Access Reviewer
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;microsoft.graph/accessReviews/allProperties/read;Access Reviewer
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;microsoft.graph/accessReviews/allProperties/read;Access Reviewer
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;microsoft.graph/accessReviews/allProperties/read;Access Reviewer
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;microsoft.graph/accessReviews/allProperties/read;Access Reviewer
I need to restore deleted users.;microsoft.directory/deletedItems/restore;User Administrator
I need to restore deleted users.;microsoft.directory/deletedItems/restore;User Administrator
I need to restore deleted users.;microsoft.directory/deletedItems/restore;User Administrator
I need to restore deleted users.;microsoft.directory/deletedItems/restore;User Administrator
I need to restore deleted users.;microsoft.directory/deletedItems/restore;User Administrator
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/policies/crossTenantAccessPolicy/tenantRestrictions/update;Global Administrator
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/policies/crossTenantAccessPolicy/tenantRestrictions/update;Global Administrator
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/policies/crossTenantAccessPolicy/tenantRestrictions/update;Global Administrator
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/policies/crossTenantAccessPolicy/tenantRestrictions/update;Global Administrator
I need to update tenant restrictions of cross-tenant access policy for partners.;microsoft.directory/policies/crossTenantAccessPolicy/tenantRestrictions/update;Global Administrator
I need to read all properties on audit logs, excluding custom security attributes audit logs.;AuditLog.Read.All;Security Reader
I need to read all properties on audit logs, excluding custom security attributes audit logs.;AuditLog.Read.All;Security Reader
I need to read all properties on audit logs, excluding custom security attributes audit logs.;AuditLog.Read.All;Security Reader
I need to read all properties on audit logs, excluding custom security attributes audit logs.;AuditLog.Read.All;Security Reader
I need to read all properties on audit logs, excluding custom security attributes audit logs.;AuditLog.Read.All;Security Reader
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.directory/containers/basic/read;Directory Reader
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.directory/containers/basic/read;Directory Reader
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.directory/containers/basic/read;Directory Reader
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.directory/containers/basic/read;Directory Reader
I need to read entities and permissions of SharePoint Embedded containers.;microsoft.directory/containers/basic/read;Directory Reader
I need to read and configure Azure DevOps.;microsoft.directory/applications/basic/read;Cloud Application Administrator
I need to read and configure Azure DevOps.;microsoft.directory/applications/basic/read;Cloud Application Administrator
I need to read and configure Azure DevOps.;microsoft.directory/applications/basic/read;Cloud Application Administrator
I need to read and configure Azure DevOps.;microsoft.directory/applications/basic/read;Cloud Application Administrator
I need to read and configure Azure DevOps.;microsoft.directory/applications/basic/read;Cloud Application Administrator
I need to update basic properties of custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator
I need to update basic properties of custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator
I need to update basic properties of custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator
I need to update basic properties of custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator
I need to update basic properties of custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator
I need to delete custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator
I need to delete custom rules that define network locations.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator
