request;permission;role;Candidate_Roles
I need to update extension properties on applications.;microsoft.directory/applications/extensionProperties/update;Directory Writers;Directory Writers(41), Cloud Application Administrator(60), Application Administrator(72)
I need to update extension properties on applications.;microsoft.directory/applications/extensionProperties/update;Directory Writers;Directory Writers(41), Cloud Application Administrator(60), Application Administrator(72)
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/b2bCollaboration/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/b2bCollaboration/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/b2bCollaboration/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/b2bCollaboration/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;microsoft.directory/crossTenantAccessPolicy/partners/b2bCollaboration/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to read the group memberships on service principals.;microsoft.directory/servicePrincipals/memberOf/read;Directory Readers;Directory Readers(54)
I need to read the group memberships on service principals.;microsoft.directory/servicePrincipals/memberOf/read;Directory Readers;Directory Readers(54)
I need to read the group memberships on service principals.;microsoft.directory/servicePrincipals/memberOf/read;Directory Readers;Directory Readers(54)
I need to read the group memberships on service principals.;microsoft.directory/servicePrincipals/memberOf/read;Directory Readers;Directory Readers(54)
I need to read the group memberships on service principals.;microsoft.directory/servicePrincipals/memberOf/read;Directory Readers;Directory Readers(54)
I need to disable devices in Microsoft Entra ID.;microsoft.directory/devices/disable;Cloud Device Administrator;Cloud Device Administrator(19), Windows 365 Administrator(27), Intune Administrator(37)
I need to disable devices in Microsoft Entra ID.;microsoft.directory/devices/disable;Cloud Device Administrator;Cloud Device Administrator(19), Windows 365 Administrator(27), Intune Administrator(37)
I need to disable devices in Microsoft Entra ID.;microsoft.directory/devices/disable;Cloud Device Administrator;Cloud Device Administrator(19), Windows 365 Administrator(27), Intune Administrator(37)
I need to disable devices in Microsoft Entra ID.;microsoft.directory/devices/disable;Cloud Device Administrator;Cloud Device Administrator(19), Windows 365 Administrator(27), Intune Administrator(37)
I need to disable devices in Microsoft Entra ID.;microsoft.directory/devices/disable;Cloud Device Administrator;Cloud Device Administrator(19), Windows 365 Administrator(27), Intune Administrator(37)
I need to update basic properties on Security groups, excluding role-assignable groups.;microsoft.directory/groups/security/update;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;microsoft.directory/groups/security/update;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;microsoft.directory/groups/security/update;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;microsoft.directory/groups/security/update;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;microsoft.directory/groups/security/update;NONE;NONE
I need to update all application proxy properties.;NONE;NONE;NONE
I need to update all application proxy properties.;NONE;NONE;NONE
I need to update all application proxy properties.;NONE;NONE;NONE
I need to update all application proxy properties.;NONE;NONE;NONE
I need to update all application proxy properties.;NONE;NONE;NONE
I need to manage all aspects of Microsoft Edge.;microsoft.edge/allEntities/allProperties/allTasks;Edge Administrator;Edge Administrator(3), Global Administrator(205)
I need to manage all aspects of Microsoft Edge.;microsoft.edge/allEntities/allProperties/allTasks;Edge Administrator;Edge Administrator(3), Global Administrator(205)
I need to manage all aspects of Microsoft Edge.;microsoft.edge/allEntities/allProperties/allTasks;Edge Administrator;Edge Administrator(3), Global Administrator(205)
I need to manage all aspects of Microsoft Edge.;microsoft.edge/allEntities/allProperties/allTasks;Edge Administrator;Edge Administrator(3), Global Administrator(205)
I need to manage all aspects of Microsoft Edge.;microsoft.edge/allEntities/allProperties/allTasks;Edge Administrator;Edge Administrator(3), Global Administrator(205)
I need to read all properties of printers in Microsoft Print.;NONE;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE;NONE
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;microsoft.directory/accessReviews/definitions.applications/allProperties/read;Privileged Role Administrator;Privileged Role Administrator(28)
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;microsoft.directory/accessReviews/definitions.applications/allProperties/read;Privileged Role Administrator;Privileged Role Administrator(28)
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;microsoft.directory/accessReviews/definitions.applications/allProperties/read;Privileged Role Administrator;Privileged Role Administrator(28)
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;microsoft.directory/accessReviews/definitions.applications/allProperties/read;Privileged Role Administrator;Privileged Role Administrator(28)
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;microsoft.directory/accessReviews/definitions.applications/allProperties/read;Privileged Role Administrator;Privileged Role Administrator(28)
I need to update applicationsverification property.;microsoft.directory/applications/verification/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update applicationsverification property.;microsoft.directory/applications/verification/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update applicationsverification property.;microsoft.directory/applications/verification/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update applicationsverification property.;microsoft.directory/applications/verification/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update applicationsverification property.;microsoft.directory/applications/verification/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to manage all aspects of Power Apps.;microsoft.powerApps/allEntities/allTasks;Power Platform Administrator;Power Platform Administrator(8), Global Administrator(205)
I need to manage all aspects of Power Apps.;microsoft.powerApps/allEntities/allTasks;Power Platform Administrator;Power Platform Administrator(8), Global Administrator(205)
I need to manage all aspects of Power Apps.;microsoft.powerApps/allEntities/allTasks;Power Platform Administrator;Power Platform Administrator(8), Global Administrator(205)
I need to manage all aspects of Power Apps.;microsoft.powerApps/allEntities/allTasks;Power Platform Administrator;Power Platform Administrator(8), Global Administrator(205)
I need to manage all aspects of Power Apps.;microsoft.powerApps/allEntities/allTasks;Power Platform Administrator;Power Platform Administrator(8), Global Administrator(205)
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE;NONE
I need to delete application policies.;microsoft.directory/applicationPolicies/delete;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to delete application policies.;microsoft.directory/applicationPolicies/delete;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to delete application policies.;microsoft.directory/applicationPolicies/delete;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to delete application policies.;microsoft.directory/applicationPolicies/delete;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to delete application policies.;microsoft.directory/applicationPolicies/delete;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to read provisioning settings associated with the application object.;NONE;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE;NONE
I need to update tags of applications.;NONE;NONE;NONE
I need to update tags of applications.;NONE;NONE;NONE
I need to update tags of applications.;NONE;NONE;NONE
I need to update tags of applications.;NONE;NONE;NONE
I need to update tags of applications.;NONE;NONE;NONE
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.directory/deviceTemplates/createDeviceFromTemplate;IoT Device Administrator;IoT Device Administrator(10)
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.directory/deviceTemplates/createDeviceFromTemplate;IoT Device Administrator;IoT Device Administrator(10)
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.directory/deviceTemplates/createDeviceFromTemplate;IoT Device Administrator;IoT Device Administrator(10)
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.directory/deviceTemplates/createDeviceFromTemplate;IoT Device Administrator;IoT Device Administrator(10)
I need to create IoT Device from Internet of Things (IoT) device templates.;microsoft.directory/deviceTemplates/createDeviceFromTemplate;IoT Device Administrator;IoT Device Administrator(10)
I need to update basic policies for users.;microsoft.directory/userCredentialPolicies/basic/update;Authentication Policy Administrator;Authentication Policy Administrator(19)
I need to update basic policies for users.;microsoft.directory/userCredentialPolicies/basic/update;Authentication Policy Administrator;Authentication Policy Administrator(19)
I need to update basic policies for users.;microsoft.directory/userCredentialPolicies/basic/update;Authentication Policy Administrator;Authentication Policy Administrator(19)
I need to update basic policies for users.;microsoft.directory/userCredentialPolicies/basic/update;Authentication Policy Administrator;Authentication Policy Administrator(19)
I need to update basic policies for users.;microsoft.directory/userCredentialPolicies/basic/update;Authentication Policy Administrator;Authentication Policy Administrator(19)
I need to manage all aspects of Desktop Analytics.;microsoft.office365.desktopAnalytics/allEntities/allTasks;Desktop Analytics Administrator;Desktop Analytics Administrator(4), Global Administrator(205)
I need to manage all aspects of Desktop Analytics.;microsoft.office365.desktopAnalytics/allEntities/allTasks;Desktop Analytics Administrator;Desktop Analytics Administrator(4), Global Administrator(205)
I need to manage all aspects of Desktop Analytics.;microsoft.office365.desktopAnalytics/allEntities/allTasks;Desktop Analytics Administrator;Desktop Analytics Administrator(4), Global Administrator(205)
I need to manage all aspects of Desktop Analytics.;microsoft.office365.desktopAnalytics/allEntities/allTasks;Desktop Analytics Administrator;Desktop Analytics Administrator(4), Global Administrator(205)
I need to manage all aspects of Desktop Analytics.;microsoft.office365.desktopAnalytics/allEntities/allTasks;Desktop Analytics Administrator;Desktop Analytics Administrator(4), Global Administrator(205)
I need to read all data in the Call Quality Dashboard (CQD).;NONE;NONE;NONE
I need to read all data in the Call Quality Dashboard (CQD).;NONE;NONE;NONE
I need to read all data in the Call Quality Dashboard (CQD).;NONE;NONE;NONE
I need to read all data in the Call Quality Dashboard (CQD).;NONE;NONE;NONE
I need to read all data in the Call Quality Dashboard (CQD).;NONE;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE;NONE
I need to read and update all properties for an organization.;microsoft.directory/multiTenantOrganization/basic/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to read and update all properties for an organization.;microsoft.directory/multiTenantOrganization/basic/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to read and update all properties for an organization.;microsoft.directory/multiTenantOrganization/basic/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to read and update all properties for an organization.;microsoft.directory/multiTenantOrganization/basic/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to read and update all properties for an organization.;microsoft.directory/multiTenantOrganization/basic/update;Security Administrator;Security Administrator(80), Global Administrator(205)
I need to manage all aspects of Office 365 billing.;microsoft.commerce.billing/allEntities/allProperties/allTasks;Billing Administrator;Billing Administrator(7), Global Administrator(205)
I need to manage all aspects of Office 365 billing.;microsoft.commerce.billing/allEntities/allProperties/allTasks;Billing Administrator;Billing Administrator(7), Global Administrator(205)
I need to manage all aspects of Office 365 billing.;microsoft.commerce.billing/allEntities/allProperties/allTasks;Billing Administrator;Billing Administrator(7), Global Administrator(205)
I need to manage all aspects of Office 365 billing.;microsoft.commerce.billing/allEntities/allProperties/allTasks;Billing Administrator;Billing Administrator(7), Global Administrator(205)
I need to manage all aspects of Office 365 billing.;microsoft.commerce.billing/allEntities/allProperties/allTasks;Billing Administrator;Billing Administrator(7), Global Administrator(205)
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/oAuth2PermissionGrants/allProperties/read;Global Reader;Global Reader(95)
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/oAuth2PermissionGrants/allProperties/read;Global Reader;Global Reader(95)
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/oAuth2PermissionGrants/allProperties/read;Global Reader;Global Reader(95)
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/oAuth2PermissionGrants/allProperties/read;Global Reader;Global Reader(95)
I need to read basic properties on OAuth 2.0 permission grants.;microsoft.directory/oAuth2PermissionGrants/allProperties/read;Global Reader;Global Reader(95)
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/accessReviews/definitions.groups/delete;Identity Governance Administrator;Identity Governance Administrator(10), User Administrator(54)
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/accessReviews/definitions.groups/delete;Identity Governance Administrator;Identity Governance Administrator(10), User Administrator(54)
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/accessReviews/definitions.groups/delete;Identity Governance Administrator;Identity Governance Administrator(10), User Administrator(54)
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/accessReviews/definitions.groups/delete;Identity Governance Administrator;Identity Governance Administrator(10), User Administrator(54)
I need to delete Security groups, excluding role-assignable groups.;microsoft.directory/accessReviews/definitions.groups/delete;Identity Governance Administrator;Identity Governance Administrator(10), User Administrator(54)
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;microsoft.backup/exchangeRestoreSessions/allProperties/allTasks;Exchange Administrator;Exchange Administrator(20)
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;microsoft.backup/exchangeRestoreSessions/allProperties/allTasks;Exchange Administrator;Exchange Administrator(20)
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;microsoft.backup/exchangeRestoreSessions/allProperties/allTasks;Exchange Administrator;Exchange Administrator(20)
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;microsoft.backup/exchangeRestoreSessions/allProperties/allTasks;Exchange Administrator;Exchange Administrator(20)
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;microsoft.backup/exchangeRestoreSessions/allProperties/allTasks;Exchange Administrator;Exchange Administrator(20)
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to update credentials of service principals.;microsoft.directory/servicePrincipals/credentials/update;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72)
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE;NONE
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/accessReviews/allProperties/allTasks;Identity Governance Administrator;Identity Governance Administrator(10), Global Administrator(205)
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/accessReviews/allProperties/allTasks;Identity Governance Administrator;Identity Governance Administrator(10), Global Administrator(205)
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/accessReviews/allProperties/allTasks;Identity Governance Administrator;Identity Governance Administrator(10), Global Administrator(205)
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/accessReviews/allProperties/allTasks;Identity Governance Administrator;Identity Governance Administrator(10), Global Administrator(205)
I need to manage all aspects of Microsoft Entra Permissions Management.;microsoft.directory/accessReviews/allProperties/allTasks;Identity Governance Administrator;Identity Governance Administrator(10), Global Administrator(205)
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE;NONE
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.directory/certificateBasedDeviceAuthConfigurations/credentials/update;IoT Device Administrator;IoT Device Administrator(10)
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.directory/certificateBasedDeviceAuthConfigurations/credentials/update;IoT Device Administrator;IoT Device Administrator(10)
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.directory/certificateBasedDeviceAuthConfigurations/credentials/update;IoT Device Administrator;IoT Device Administrator(10)
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.directory/certificateBasedDeviceAuthConfigurations/credentials/update;IoT Device Administrator;IoT Device Administrator(10)
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;microsoft.directory/certificateBasedDeviceAuthConfigurations/credentials/update;IoT Device Administrator;IoT Device Administrator(10)
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE;NONE
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Cloud Application Administrator;Cloud Application Administrator(60), Hybrid Identity Administrator(60), Application Administrator(72)
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Cloud Application Administrator;Cloud Application Administrator(60), Hybrid Identity Administrator(60), Application Administrator(72)
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Cloud Application Administrator;Cloud Application Administrator(60), Hybrid Identity Administrator(60), Application Administrator(72)
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Cloud Application Administrator;Cloud Application Administrator(60), Hybrid Identity Administrator(60), Application Administrator(72)
I need to update owners of service principals.;microsoft.directory/servicePrincipals/owners/update;Cloud Application Administrator;Cloud Application Administrator(60), Hybrid Identity Administrator(60), Application Administrator(72)
I need to perform the ``activate service`` action for a service.;microsoft.directory/serviceAction/activateService;Global Administrator;Global Administrator(205)
I need to perform the ``activate service`` action for a service.;microsoft.directory/serviceAction/activateService;Global Administrator;Global Administrator(205)
I need to perform the ``activate service`` action for a service.;microsoft.directory/serviceAction/activateService;Global Administrator;Global Administrator(205)
I need to perform the ``activate service`` action for a service.;microsoft.directory/serviceAction/activateService;Global Administrator;Global Administrator(205)
I need to perform the ``activate service`` action for a service.;microsoft.directory/serviceAction/activateService;Global Administrator;Global Administrator(205)
I need to create policies in Microsoft Entra ID.;microsoft.directory/conditionalAccessPolicies/create;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to create policies in Microsoft Entra ID.;microsoft.directory/conditionalAccessPolicies/create;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to create policies in Microsoft Entra ID.;microsoft.directory/conditionalAccessPolicies/create;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to create policies in Microsoft Entra ID.;microsoft.directory/conditionalAccessPolicies/create;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to create policies in Microsoft Entra ID.;microsoft.directory/conditionalAccessPolicies/create;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;microsoft.directory/conditionalAccessPolicies/basic/update;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to permanently delete groups, which can no longer be restored.;microsoft.directory/groups/delete;Groups Administrator;Groups Administrator(22), Partner Tier1 Support(39), Partner Tier2 Support(45), User Administrator(54)
I need to permanently delete groups, which can no longer be restored.;microsoft.directory/groups/delete;Groups Administrator;Groups Administrator(22), Partner Tier1 Support(39), Partner Tier2 Support(45), User Administrator(54)
I need to permanently delete groups, which can no longer be restored.;microsoft.directory/groups/delete;Groups Administrator;Groups Administrator(22), Partner Tier1 Support(39), Partner Tier2 Support(45), User Administrator(54)
I need to permanently delete groups, which can no longer be restored.;microsoft.directory/groups/delete;Groups Administrator;Groups Administrator(22), Partner Tier1 Support(39), Partner Tier2 Support(45), User Administrator(54)
I need to permanently delete groups, which can no longer be restored.;microsoft.directory/groups/delete;Groups Administrator;Groups Administrator(22), Partner Tier1 Support(39), Partner Tier2 Support(45), User Administrator(54)
I need to delete Conditional Access policies.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to delete Conditional Access policies.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to delete Conditional Access policies.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to delete Conditional Access policies.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to delete Conditional Access policies.;microsoft.directory/conditionalAccessPolicies/delete;Conditional Access Administrator;Conditional Access Administrator(13), Security Administrator(80)
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/adminConsentRequestPolicy/allProperties/allTasks;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72), Global Administrator(205)
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/adminConsentRequestPolicy/allProperties/allTasks;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72), Global Administrator(205)
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/adminConsentRequestPolicy/allProperties/allTasks;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72), Global Administrator(205)
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/adminConsentRequestPolicy/allProperties/allTasks;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72), Global Administrator(205)
I need to read all properties of admin consent request policies in Microsoft Entra ID.;microsoft.directory/adminConsentRequestPolicy/allProperties/allTasks;Cloud Application Administrator;Cloud Application Administrator(60), Application Administrator(72), Global Administrator(205)
I need to read basic properties on subscriptions.;microsoft.directory/subscribedSkus/standard/read;Dynamics 365 Business Central Administrator;Dynamics 365 Business Central Administrator(8), Partner Tier2 Support(45), Directory Readers(54)
I need to read basic properties on subscriptions.;microsoft.directory/subscribedSkus/standard/read;Dynamics 365 Business Central Administrator;Dynamics 365 Business Central Administrator(8), Partner Tier2 Support(45), Directory Readers(54)
I need to read basic properties on subscriptions.;microsoft.directory/subscribedSkus/standard/read;Dynamics 365 Business Central Administrator;Dynamics 365 Business Central Administrator(8), Partner Tier2 Support(45), Directory Readers(54)
I need to read basic properties on subscriptions.;microsoft.directory/subscribedSkus/standard/read;Dynamics 365 Business Central Administrator;Dynamics 365 Business Central Administrator(8), Partner Tier2 Support(45), Directory Readers(54)
I need to read basic properties on subscriptions.;microsoft.directory/subscribedSkus/standard/read;Dynamics 365 Business Central Administrator;Dynamics 365 Business Central Administrator(8), Partner Tier2 Support(45), Directory Readers(54)
I need to manage learning sources and all their properties in Learning App.;NONE;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE;NONE
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/permissionGrantPolicies/create;Privileged Role Administrator;Privileged Role Administrator(28), Global Administrator(205)
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/permissionGrantPolicies/create;Privileged Role Administrator;Privileged Role Administrator(28), Global Administrator(205)
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/permissionGrantPolicies/create;Privileged Role Administrator;Privileged Role Administrator(28), Global Administrator(205)
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/permissionGrantPolicies/create;Privileged Role Administrator;Privileged Role Administrator(28), Global Administrator(205)
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;microsoft.directory/permissionGrantPolicies/create;Privileged Role Administrator;Privileged Role Administrator(28), Global Administrator(205)
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;microsoft.office365.organizationalMessages/allEntities/allProperties/allTasks;Organizational Messages Writer;Organizational Messages Writer(3), Global Administrator(205)
