request;permission;role
I need to resolve the alert.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/write;Backup Operator
I need to resolve the alert.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/write;Backup Operator
I need to resolve the alert.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/write;Backup Operator
I need to resolve the alert.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/write;Backup Operator
I need to get Result of Operation Performed on Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationResults/read;Backup Operator
I need to get Result of Operation Performed on Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationResults/read;Backup Operator
I need to get Result of Operation Performed on Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationResults/read;Backup Operator
I need to get Result of Operation Performed on Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationResults/read;Backup Operator
I need to get Result of Operation Performed on Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationResults/read;Backup Operator
I need to modify queue metadata or properties.;Microsoft.Storage/storageAccounts/queueServices/queues/write;Storage Queue Data Message Sender
I need to modify queue metadata or properties.;Microsoft.Storage/storageAccounts/queueServices/queues/write;Storage Queue Data Message Sender
I need to modify queue metadata or properties.;Microsoft.Storage/storageAccounts/queueServices/queues/write;Storage Queue Data Message Sender
I need to modify queue metadata or properties.;Microsoft.Storage/storageAccounts/queueServices/queues/write;Storage Queue Data Message Sender
I need to modify queue metadata or properties.;Microsoft.Storage/storageAccounts/queueServices/queues/write;Storage Queue Data Message Sender
I need to create or update a linked Storage account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/storageAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked Storage account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/storageAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked Storage account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/storageAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked Storage account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/storageAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked Storage account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/storageAccounts/Write;Data Lake Analytics Developer
I need to create, update, or read the diagnostic setting for Analysis Server.;Microsoft.AnalysisServices/servers/diagnosticSettings/*;Analysis Services Contributor
I need to create, update, or read the diagnostic setting for Analysis Server.;Microsoft.AnalysisServices/servers/diagnosticSettings/*;Analysis Services Contributor
I need to create, update, or read the diagnostic setting for Analysis Server.;Microsoft.AnalysisServices/servers/diagnosticSettings/*;Analysis Services Contributor
I need to create, update, or read the diagnostic setting for Analysis Server.;Microsoft.AnalysisServices/servers/diagnosticSettings/*;Analysis Services Contributor
I need to create, update, or read the diagnostic setting for Analysis Server.;Microsoft.AnalysisServices/servers/diagnosticSettings/*;Analysis Services Contributor
I need to return the list of available skus.;NONE;NONE
I need to return the list of available skus.;NONE;NONE
I need to return the list of available skus.;NONE;NONE
I need to return the list of available skus.;NONE;NONE
I need to return the list of available skus.;NONE;NONE
I need to unlink a DataLakeStore account from a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Delete;Data Lake Analytics Developer
I need to unlink a DataLakeStore account from a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Delete;Data Lake Analytics Developer
I need to unlink a DataLakeStore account from a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Delete;Data Lake Analytics Developer
I need to unlink a DataLakeStore account from a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Delete;Data Lake Analytics Developer
I need to unlink a DataLakeStore account from a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Delete;Data Lake Analytics Developer
I need to return Storage Configuration for Recovery Services Vault.;Microsoft.RecoveryServices/Vaults/backupstorageconfig/*;Backup Operator
I need to return Storage Configuration for Recovery Services Vault.;Microsoft.RecoveryServices/Vaults/backupstorageconfig/*;Backup Operator
I need to return Storage Configuration for Recovery Services Vault.;Microsoft.RecoveryServices/Vaults/backupstorageconfig/*;Backup Operator
I need to return Storage Configuration for Recovery Services Vault.;Microsoft.RecoveryServices/Vaults/backupstorageconfig/*;Backup Operator
I need to return Storage Configuration for Recovery Services Vault.;Microsoft.RecoveryServices/Vaults/backupstorageconfig/*;Backup Operator
I need to return all containers belonging to the subscription.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;Backup Operator
I need to return all containers belonging to the subscription.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;Backup Operator
I need to return all containers belonging to the subscription.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;Backup Operator
I need to return all containers belonging to the subscription.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;Backup Operator
I need to return all containers belonging to the subscription.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;Backup Operator
I need to delete a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/Delete;NONE
I need to delete a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/Delete;NONE
I need to delete a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/Delete;NONE
I need to delete a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/Delete;NONE
I need to delete a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/Delete;NONE
I need to get ResourceGuard default operation request info.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Operator
I need to get ResourceGuard default operation request info.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Operator
I need to get ResourceGuard default operation request info.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Operator
I need to get ResourceGuard default operation request info.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Operator
I need to get ResourceGuard default operation request info.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;Backup MUA Operator
I need to delete table entities.;Microsoft.Storage/storageAccounts/tableServices/tables/entities/delete;Storage Table Data Contributor
I need to delete table entities.;Microsoft.Storage/storageAccounts/tableServices/tables/entities/delete;Storage Table Data Contributor
I need to delete table entities.;Microsoft.Storage/storageAccounts/tableServices/tables/entities/delete;Storage Table Data Contributor
I need to delete table entities.;Microsoft.Storage/storageAccounts/tableServices/tables/entities/delete;Storage Table Data Contributor
I need to delete table entities.;Microsoft.Storage/storageAccounts/tableServices/tables/entities/delete;Storage Table Data Contributor
I need to validate the shipping address and provide alternate addresses if any.;Microsoft.Databox/locations/validateAddress/action;NONE
I need to validate the shipping address and provide alternate addresses if any.;Microsoft.Databox/locations/validateAddress/action;NONE
I need to validate the shipping address and provide alternate addresses if any.;Microsoft.Databox/locations/validateAddress/action;NONE
I need to validate the shipping address and provide alternate addresses if any.;Microsoft.Databox/locations/validateAddress/action;NONE
I need to validate the shipping address and provide alternate addresses if any.;Microsoft.Databox/locations/validateAddress/action;NONE
I need to return status of the operation.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationsStatus/read;Backup Operator
I need to return status of the operation.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationsStatus/read;Backup Operator
I need to return status of the operation.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationsStatus/read;Backup Operator
I need to return status of the operation.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationsStatus/read;Backup Operator
I need to return status of the operation.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/operationsStatus/read;Backup Operator
I need to validate for backup of Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/validateRestore/action;NONE
I need to validate for backup of Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/validateRestore/action;NONE
I need to validate for backup of Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/validateRestore/action;NONE
I need to validate for backup of Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/validateRestore/action;NONE
I need to validate for backup of Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/validateRestore/action;NONE
I need to find Restorable Time Ranges.;Microsoft.DataProtection/backupVaults/backupInstances/findRestorableTimeRanges/action;Backup Operator
I need to find Restorable Time Ranges.;Microsoft.DataProtection/backupVaults/backupInstances/findRestorableTimeRanges/action;Backup Operator
I need to find Restorable Time Ranges.;Microsoft.DataProtection/backupVaults/backupInstances/findRestorableTimeRanges/action;Backup Operator
I need to find Restorable Time Ranges.;Microsoft.DataProtection/backupVaults/backupInstances/findRestorableTimeRanges/action;Backup Operator
I need to find Restorable Time Ranges.;Microsoft.DataProtection/backupVaults/backupInstances/findRestorableTimeRanges/action;Backup Operator
I need to perform Backup on the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/write;Backup Contributor
I need to perform Backup on the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/write;Backup Contributor
I need to perform Backup on the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/write;Backup Contributor
I need to perform Backup on the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/write;Backup Contributor
I need to perform Backup on the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/write;Backup Contributor
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Defender for Storage Data Scanner
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Defender for Storage Data Scanner
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Defender for Storage Data Scanner
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Defender for Storage Data Scanner
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Defender for Storage Data Scanner
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Key Operator Service Role
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role
I need to regenerate the access keys for the specified storage account.;Microsoft.Storage/storageAccounts/regeneratekey/action;Storage Account Key Operator Service Role
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;Backup Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;NONE
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;NONE
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;NONE
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;NONE
I need to return CRR Operation Status for Recovery Services Vault.;Microsoft.RecoveryServices/locations/backupCrrOperationsStatus/read;NONE
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Elastic SAN Owner
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Elastic SAN Owner
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Elastic SAN Owner
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Elastic SAN Owner
I need to create and manage a deployment.;Microsoft.Resources/deployments/*;Elastic SAN Owner
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Owner
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Owner
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Owner
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Owner
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Owner
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Operator
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Operator
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Operator
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Operator
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupFabrics/operationResults/read;Backup Operator
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;Storage Blob Data Contributor
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;NONE
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;NONE
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;NONE
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;NONE
I need to return the configurations for the region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchSecondaryRecoveryPoints/action;NONE
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Reader
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Reader
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Reader
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Reader
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;Reader
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;Backup Contributor
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/write;Backup Operator
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Operator
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Operator
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Operator
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Operator
I need to do all type of validations.;Microsoft.DataProtection/backupVaults/validateForBackup/action;Backup Operator
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Owner
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Owner
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Owner
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Owner
I need to write to a blob.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Owner
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;NONE
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;NONE
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;NONE
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;NONE
I need to do inquiry for workloads within a container.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/inquire/action;NONE
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader
I need to return list of containers.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/read;Backup Reader
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
I need to return the result of put blob container.;Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Contributor
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Contributor
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Contributor
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Contributor
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;Backup Contributor
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;Microsoft.DataLakeAnalytics/accounts/dataLakeStoreAccounts/Write;Data Lake Analytics Developer
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Owner
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Owner
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Owner
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Owner
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Owner
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor
I need to return the result of processing a message.;Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action;Storage Queue Data Message Processor
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
