request;permission;role
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Data Lake Analytics Contributor
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Data Lake Analytics Contributor
I need to create or update a compute policy.;Microsoft.DataLakeAnalytics/accounts/computePolicies/Write;Data Lake Analytics Contributor
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listkeys/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listkeys/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listkeys/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listkeys/action;Storage Account Key Operator Service Role
I need to return the Account SAS token for the specified storage account.;Microsoft.Storage/storageAccounts/listkeys/action;Storage Account Key Operator Service Role
I need to regenerate the access keys for the specified storage account.;NONE;NONE
I need to regenerate the access keys for the specified storage account.;NONE;NONE
I need to regenerate the access keys for the specified storage account.;NONE;NONE
I need to regenerate the access keys for the specified storage account.;NONE;NONE
I need to regenerate the access keys for the specified storage account.;NONE;NONE
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;NONE
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;NONE
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;NONE
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;NONE
I need to perform validations for cross region restore operation.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/validateCrossRegionRestore/action;NONE
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to get the properties of a virtual machine.;Microsoft.Compute/virtualMachines/read;Avere Contributor
I need to return CRR Operation Status for Recovery Services Vault.;NONE;NONE
I need to return CRR Operation Status for Recovery Services Vault.;NONE;NONE
I need to return CRR Operation Status for Recovery Services Vault.;NONE;NONE
I need to return CRR Operation Status for Recovery Services Vault.;NONE;NONE
I need to return CRR Operation Status for Recovery Services Vault.;NONE;NONE
I need to create and manage a deployment.;NONE;NONE
I need to create and manage a deployment.;NONE;NONE
I need to create and manage a deployment.;NONE;NONE
I need to create and manage a deployment.;NONE;NONE
I need to create and manage a deployment.;NONE;NONE
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return the list of all Protected Items.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to validate if a feature is supported.;Microsoft.DataProtection/locations/checkFeatureSupport/action;Data Lake Analytics Developer
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to list object replication policies.;Microsoft.Storage/storageAccounts/objectReplicationPolicies/read;NONE
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor
I need to return the result of adding blob content.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action;Storage Blob Data Contributor
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupOperationResults/read;NONE
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupOperationResults/read;NONE
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupOperationResults/read;NONE
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupOperationResults/read;NONE
I need to get Operation Result of a Patch Operation for a Backup Vault.;Microsoft.RecoveryServices/Vaults/backupOperationResults/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get list of ResourceGuards in a Subscription.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/resourceGuards/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to get the alerts for the Recovery services vault.;Microsoft.RecoveryServices/Vaults/monitoringAlerts/read;NONE
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;NONE
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;NONE
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;NONE
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;NONE
I need to return the result of deleting a container.;Microsoft.Storage/storageAccounts/blobServices/containers/delete;NONE
I need to return the configurations for the region.;NONE;NONE
I need to return the configurations for the region.;NONE;NONE
I need to return the configurations for the region.;NONE;NONE
I need to return the configurations for the region.;NONE;NONE
I need to return the configurations for the region.;NONE;NONE
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;NONE
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;NONE
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;NONE
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;NONE
I need to get the resources for the resource group.;Microsoft.Resources/subscriptions/resourceGroups/resources/read;NONE
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to return object details of the Protected Item.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/protectedItems/read;NONE
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;NONE
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;NONE
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;NONE
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;NONE
I need to delete the Backup Instance.;Microsoft.DataProtection/backupVaults/backupInstances/delete;NONE
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;NONE
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;NONE
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;NONE
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;NONE
I need to register a container with Recovery Service.;Microsoft.RecoveryServices/Vaults/backupFabrics/protectionContainers/*;NONE
I need to do all type of validations.;NONE;NONE
I need to do all type of validations.;NONE;NONE
I need to do all type of validations.;NONE;NONE
I need to do all type of validations.;NONE;NONE
I need to do all type of validations.;NONE;NONE
I need to write to a blob.;NONE;NONE
I need to write to a blob.;NONE;NONE
I need to write to a blob.;NONE;NONE
I need to write to a blob.;NONE;NONE
I need to write to a blob.;NONE;NONE
I need to do inquiry for workloads within a container.;NONE;NONE
I need to do inquiry for workloads within a container.;NONE;NONE
I need to do inquiry for workloads within a container.;NONE;NONE
I need to do inquiry for workloads within a container.;NONE;NONE
I need to do inquiry for workloads within a container.;NONE;NONE
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to delete a queue.;Microsoft.Storage/storageAccounts/queueServices/queues/delete;Storage Queue Data Contributor
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to get information about a role assignment.;Microsoft.Authorization/roleAssignments/read;Elastic SAN Volume Group Owner
I need to return list of containers.;NONE;NONE
I need to return list of containers.;NONE;NONE
I need to return list of containers.;NONE;NONE
I need to return list of containers.;NONE;NONE
I need to return list of containers.;NONE;NONE
I need to return the result of put blob container.;NONE;NONE
I need to return the result of put blob container.;NONE;NONE
I need to return the result of put blob container.;NONE;NONE
I need to return the result of put blob container.;NONE;NONE
I need to return the result of put blob container.;NONE;NONE
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;NONE
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;NONE
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;NONE
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;NONE
I need to create a backup Protection Intent.;Microsoft.RecoveryServices/Vaults/backupFabrics/backupProtectionIntent/write;NONE
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;NONE;NONE
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;NONE;NONE
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;NONE;NONE
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;NONE;NONE
I need to create or update a linked DataLakeStore account of a DataLakeAnalytics account.;NONE;NONE
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor
I need to move the blob from one path to another.;Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action;Storage Blob Data Contributor
I need to return the result of processing a message.;NONE;NONE
I need to return the result of processing a message.;NONE;NONE
I need to return the result of processing a message.;NONE;NONE
I need to return the result of processing a message.;NONE;NONE
I need to return the result of processing a message.;NONE;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
I need to list cross region restore jobs of backup instance from secondary region.;Microsoft.DataProtection/subscriptions/resourceGroups/providers/locations/fetchCrossRegionRestoreJobs/action;NONE
